rank,company,fortune_ticker,sec_ticker,cik,cik_padded,sec_name,edgar_submissions_api,edgar_companyfacts_api,edgar_companyconcept_revenues_api,edgar_filings_browse,status,match_source
322,Amentum,AMTM,AMTM,2011286,0002011286,"Amentum Holdings, Inc.",https://data.sec.gov/submissions/CIK0002011286.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002011286.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0002011286/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002011286&type=&dateb=&owner=include&count=40,matched,company_tickers_json
323,Regeneron Pharmaceuticals,REGN,REGN,872589,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://data.sec.gov/submissions/CIK0000872589.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000872589.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000872589/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000872589&type=&dateb=&owner=include&count=40,matched,company_tickers_json
324,Estée Lauder,EL,EL,1001250,0001001250,ESTEE LAUDER COMPANIES INC,https://data.sec.gov/submissions/CIK0001001250.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001001250/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001001250&type=&dateb=&owner=include&count=40,matched,company_tickers_json
325,BorgWarner,BWA,BWA,908255,0000908255,BORGWARNER INC,https://data.sec.gov/submissions/CIK0000908255.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000908255.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000908255/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000908255&type=&dateb=&owner=include&count=40,matched,company_tickers_json
326,Viatris,VTRS,VTRS,1792044,0001792044,Viatris Inc,https://data.sec.gov/submissions/CIK0001792044.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001792044.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001792044/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001792044&type=&dateb=&owner=include&count=40,matched,company_tickers_json
327,MasTec,MTZ,MTZ,15615,0000015615,MASTEC INC,https://data.sec.gov/submissions/CIK0000015615.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000015615.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000015615/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000015615&type=&dateb=&owner=include&count=40,matched,company_tickers_json
328,Reliance,RS,RS,861884,0000861884,"RELIANCE, INC.",https://data.sec.gov/submissions/CIK0000861884.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000861884.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000861884/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000861884&type=&dateb=&owner=include&count=40,matched,company_tickers_json
329,Alaska Air,ALK,ALK,766421,0000766421,"ALASKA AIR GROUP, INC.",https://data.sec.gov/submissions/CIK0000766421.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000766421.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000766421/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000766421&type=&dateb=&owner=include&count=40,matched,company_tickers_json
330,CSX,CSX,CSX,277948,0000277948,CSX CORP,https://data.sec.gov/submissions/CIK0000277948.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000277948.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000277948/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000277948&type=&dateb=&owner=include&count=40,matched,company_tickers_json
331,Labcorp,LH,LH,920148,0000920148,LABCORP HOLDINGS INC.,https://data.sec.gov/submissions/CIK0000920148.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000920148.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000920148/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920148&type=&dateb=&owner=include&count=40,matched,company_tickers_json
332,State Street,STT,STT,93751,0000093751,STATE STREET CORP,https://data.sec.gov/submissions/CIK0000093751.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000093751.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000093751/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000093751&type=&dateb=&owner=include&count=40,matched,company_tickers_json
333,Arthur J. Gallagher,AJG,AJG,354190,0000354190,Arthur J. Gallagher & Co.,https://data.sec.gov/submissions/CIK0000354190.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000354190.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000354190/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000354190&type=&dateb=&owner=include&count=40,matched,company_tickers_json
334,Venture Global,VG,VG,2007855,0002007855,"Venture Global, Inc.",https://data.sec.gov/submissions/CIK0002007855.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002007855.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0002007855/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002007855&type=&dateb=&owner=include&count=40,matched,company_tickers_json
335,Western & Southern Financial,Non-public,,,,,,,,,no_ticker,
336,DoorDash,DASH,DASH,1792789,0001792789,"DoorDash, Inc.",https://data.sec.gov/submissions/CIK0001792789.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001792789.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001792789/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001792789&type=&dateb=&owner=include&count=40,matched,company_tickers_json
337,Sempra,SRE,SRE,1032208,0001032208,SEMPRA,https://data.sec.gov/submissions/CIK0001032208.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001032208.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001032208/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001032208&type=&dateb=&owner=include&count=40,matched,company_tickers_json
338,LKQ,LKQ,LKQ,1065696,0001065696,LKQ CORP,https://data.sec.gov/submissions/CIK0001065696.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001065696.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001065696/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001065696&type=&dateb=&owner=include&count=40,matched,company_tickers_json
339,DaVita,DVA,DVA,927066,0000927066,DAVITA INC.,https://data.sec.gov/submissions/CIK0000927066.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000927066.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000927066/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000927066&type=&dateb=&owner=include&count=40,matched,company_tickers_json
340,Eversource Energy,ES,ES,72741,0000072741,EVERSOURCE ENERGY,https://data.sec.gov/submissions/CIK0000072741.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072741.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000072741/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000072741&type=&dateb=&owner=include&count=40,matched,company_tickers_json
341,ServiceNow,NOW,NOW,1373715,0001373715,"ServiceNow, Inc.",https://data.sec.gov/submissions/CIK0001373715.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001373715.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001373715/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001373715&type=&dateb=&owner=include&count=40,matched,company_tickers_json
342,Henry Schein,HSIC,HSIC,1000228,0001000228,HENRY SCHEIN INC,https://data.sec.gov/submissions/CIK0001000228.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001000228.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001000228/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001000228&type=&dateb=&owner=include&count=40,matched,company_tickers_json
343,GXO Logistics,GXO,GXO,1852244,0001852244,"GXO Logistics, Inc.",https://data.sec.gov/submissions/CIK0001852244.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001852244.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001852244/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001852244&type=&dateb=&owner=include&count=40,matched,company_tickers_json
344,Erie Insurance,ERIE,ERIE,922621,0000922621,ERIE INDEMNITY CO,https://data.sec.gov/submissions/CIK0000922621.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000922621.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000922621/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000922621&type=&dateb=&owner=include&count=40,matched,company_tickers_json
345,Ball,BALL,BALL,9389,0000009389,BALL Corp,https://data.sec.gov/submissions/CIK0000009389.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000009389.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000009389/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000009389&type=&dateb=&owner=include&count=40,matched,company_tickers_json
346,Unum,UNM,UNM,5513,0000005513,Unum Group,https://data.sec.gov/submissions/CIK0000005513.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000005513.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000005513/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000005513&type=&dateb=&owner=include&count=40,matched,company_tickers_json
347,Molson Coors Beverage,TAP,TAP,24545,0000024545,MOLSON COORS BEVERAGE CO,https://data.sec.gov/submissions/CIK0000024545.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000024545.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000024545/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000024545&type=&dateb=&owner=include&count=40,matched,company_tickers_json
348,Las Vegas Sands,LVS,LVS,1300514,0001300514,LAS VEGAS SANDS CORP,https://data.sec.gov/submissions/CIK0001300514.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001300514.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001300514/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001300514&type=&dateb=&owner=include&count=40,matched,company_tickers_json
349,Entergy,ETR,ETR,65984,0000065984,ENTERGY CORP /DE/,https://data.sec.gov/submissions/CIK0000065984.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000065984.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000065984/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000065984&type=&dateb=&owner=include&count=40,matched,company_tickers_json
350,BrightSpring Health Services,BTSG,BTSG,1865782,0001865782,"BrightSpring Health Services, Inc.",https://data.sec.gov/submissions/CIK0001865782.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001865782.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001865782/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001865782&type=&dateb=&owner=include&count=40,matched,company_tickers_json
351,Hess,HES,HES,4447,0000004447,HESS CORP,https://data.sec.gov/submissions/CIK0000004447.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004447.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000004447/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000004447&type=&dateb=&owner=include&count=40,matched,manual_cik_lookup
352,Alcoa,AA,AA,1675149,0001675149,Alcoa Corp,https://data.sec.gov/submissions/CIK0001675149.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001675149.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001675149/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001675149&type=&dateb=&owner=include&count=40,matched,company_tickers_json
353,Assurant,AIZ,AIZ,1267238,0001267238,"ASSURANT, INC.",https://data.sec.gov/submissions/CIK0001267238.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001267238.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001267238/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001267238&type=&dateb=&owner=include&count=40,matched,company_tickers_json
354,Kellanova,K,K,55067,0000055067,KELLANOVA,https://data.sec.gov/submissions/CIK0000055067.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000055067.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000055067/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000055067&type=&dateb=&owner=include&count=40,matched,manual_cik_lookup
355,Ryder System,R,R,85961,0000085961,RYDER SYSTEM INC,https://data.sec.gov/submissions/CIK0000085961.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000085961.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000085961/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000085961&type=&dateb=&owner=include&count=40,matched,company_tickers_json
356,DXC Technology,DXC,DXC,1688568,0001688568,DXC Technology Co,https://data.sec.gov/submissions/CIK0001688568.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001688568.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001688568/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001688568&type=&dateb=&owner=include&count=40,matched,company_tickers_json
357,Intercontinental Exchange,ICE,ICE,1571949,0001571949,"Intercontinental Exchange, Inc.",https://data.sec.gov/submissions/CIK0001571949.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001571949.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001571949/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001571949&type=&dateb=&owner=include&count=40,matched,company_tickers_json
358,Cincinnati Financial,CINF,CINF,20286,0000020286,CINCINNATI FINANCIAL CORP,https://data.sec.gov/submissions/CIK0000020286.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000020286.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000020286/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000020286&type=&dateb=&owner=include&count=40,matched,company_tickers_json
359,Chewy,CHWY,CHWY,1766502,0001766502,"Chewy, Inc.",https://data.sec.gov/submissions/CIK0001766502.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001766502.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001766502/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001766502&type=&dateb=&owner=include&count=40,matched,company_tickers_json
360,Community Health Systems,CYH,CYH,1108109,0001108109,COMMUNITY HEALTH SYSTEMS INC,https://data.sec.gov/submissions/CIK0001108109.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001108109.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001108109/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001108109&type=&dateb=&owner=include&count=40,matched,company_tickers_json
361,Huntington Ingalls Industries,HII,HII,1501585,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",https://data.sec.gov/submissions/CIK0001501585.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001501585.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001501585/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001501585&type=&dateb=&owner=include&count=40,matched,company_tickers_json
362,Wayfair,W,W,1616707,0001616707,Wayfair Inc.,https://data.sec.gov/submissions/CIK0001616707.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001616707.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001616707/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001616707&type=&dateb=&owner=include&count=40,matched,company_tickers_json
363,Lumen Technologies,LUMN,LUMN,18926,0000018926,"Lumen Technologies, Inc.",https://data.sec.gov/submissions/CIK0000018926.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000018926.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000018926/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000018926&type=&dateb=&owner=include&count=40,matched,company_tickers_json
364,Ulta Beauty,ULTA,ULTA,1403568,0001403568,"Ulta Beauty, Inc.",https://data.sec.gov/submissions/CIK0001403568.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001403568.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001403568/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001403568&type=&dateb=&owner=include&count=40,matched,company_tickers_json
365,Crown,CCK,CCK,1219601,0001219601,"CROWN HOLDINGS, INC.",https://data.sec.gov/submissions/CIK0001219601.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001219601.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001219601/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001219601&type=&dateb=&owner=include&count=40,matched,company_tickers_json
366,Berry Global,BERY,BERY,1378992,0001378992,"BERRY GLOBAL GROUP, INC.",https://data.sec.gov/submissions/CIK0001378992.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001378992.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001378992/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001378992&type=&dateb=&owner=include&count=40,matched,manual_cik_lookup
367,Airbnb,ABNB,ABNB,1559720,0001559720,"Airbnb, Inc.",https://data.sec.gov/submissions/CIK0001559720.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001559720.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001559720/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001559720&type=&dateb=&owner=include&count=40,matched,company_tickers_json
368,AES,AES,AES,874761,0000874761,AES CORP,https://data.sec.gov/submissions/CIK0000874761.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874761.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000874761/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000874761&type=&dateb=&owner=include&count=40,matched,company_tickers_json
369,Norfolk Southern,NSC,NSC,702165,0000702165,NORFOLK SOUTHERN CORP,https://data.sec.gov/submissions/CIK0000702165.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000702165.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000702165/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000702165&type=&dateb=&owner=include&count=40,matched,company_tickers_json
